SalesID,Date,ProductID,DistributorID,Region,UnitsSold,InvoiceAmount,DiscountPercent,TaxPercent,PaymentMethod
S006368,2024-07-05,P08969,D07826,West,416,3818.88,1.65,13.19,Cheque
S006369,2024-08-03,P05172,D00098,West,172,1725.16,13.32,9.68,Cheque
S006370,2024-11-03,P05462,D07217,North,349,1441.37,0.55,12.59,Credit
S006371,2024-07-10,P07384,D02100,West,39,258.18,5.95,16.02,Cheque
S006372,2024-06-25,P03055,D00550,South,211,852.44,14.63,13.97,Cheque
S006373,2024-04-05,P09022,D06441,East,434,3385.2,14.92,15.95,Credit
S006374,2024-03-15,P04555,D01682,North,245,2280.95,4.02,7.36,Online
S006375,2024-08-19,P04953,D00338,West,337,4145.1,1.48,12.26,Online
S006376,2024-07-14,P09929,D05308,Central,44,131.12,0.21,11.42,Credit
S006377,2024-11-20,P03473,D04298,North,48,402.72,1.54,14.03,Online
S006378,2024-09-30,P04915,D05119,West,475,2560.25,5.16,17.6,Online
S006379,2024-07-19,P06150,D02354,North,304,869.44,10.44,9.55,Online
S006380,2024-07-19,P08302,D05008,North,347,4066.84,2.89,6.02,Online
S006381,2024-05-27,P08822,D04806,North,383,2194.59,4.05,9.93,Credit
S006382,2024-11-23,P05470,D06799,West,133,151.62,4.98,14.64,Cheque
S006383,2024-02-21,P08613,D08927,West,373,1559.14,8.88,8.84,Online
S006384,2024-09-03,P03377,D01772,North,306,3956.58,11.3,10.6,Cash
S006385,2024-03-03,P04119,D03093,North,170,2000.9,4.96,12.18,Credit
S006386,2024-07-03,P04543,D04713,South,438,2444.04,11.89,13.33,Online
S006387,2024-11-14,P01707,D01133,East,318,954.0,10.8,9.77,Cash
S006388,2024-06-27,P08758,D02032,North,158,118.5,11.64,7.17,Credit
S006389,2024-04-07,P07886,D07094,South,143,1637.35,9.44,12.77,Credit
S006390,2024-06-25,P06629,D00147,South,473,4999.61,0.02,6.25,Cash
S006391,2024-02-20,P02807,D07279,North,477,6134.22,14.91,13.41,Online
S006392,2024-09-09,P07627,D06947,Central,287,2987.67,6.95,12.23,Credit
S006393,2024-11-21,P01163,D03970,South,36,196.92,14.38,14.28,Cash
S006394,2024-08-14,P06002,D04078,North,225,672.75,5.37,6.13,Credit
S006395,2024-05-16,P00823,D01709,West,84,850.08,2.27,10.56,Cheque
S006396,2024-09-28,P04352,D00171,South,279,401.76,6.83,7.81,Cash
S006397,2024-08-03,P08990,D04549,South,42,415.38,3.84,16.84,Cash
S006398,2024-03-17,P02457,D09703,East,470,1095.1,13.03,9.26,Cheque
S006399,2024-06-01,P02749,D09829,West,490,5600.7,7.85,13.6,Cheque
S006400,2024-01-03,P08866,D08715,North,84,186.48,10.81,10.82,Cash
S006401,2024-04-26,P05488,D04594,West,39,120.9,0.37,8.86,Credit
S006402,2024-11-12,P08277,D04511,East,479,919.68,0.89,5.34,Online
S006403,2024-09-18,P01666,D08408,North,451,2191.86,13.91,13.52,Online
S006404,2024-05-19,P08089,D04514,East,3,28.44,14.7,11.11,Online
S006405,2024-12-02,P02392,D05730,West,41,498.97,0.66,15.13,Cheque
S006406,2024-06-15,P00991,D08906,East,223,2557.81,10.09,14.34,Online
S006407,2024-05-10,P01281,D07649,East,378,3651.48,9.57,15.51,Cheque
S006408,2024-10-21,P08423,D08557,West,298,596.0,0.33,14.36,Online
S006409,2024-05-23,P04267,D03124,North,167,896.79,14.78,15.81,Credit
S006410,2024-10-16,P07382,D04278,West,328,485.44,11.49,15.75,Cheque
S006411,2024-03-07,P05936,D05619,West,252,3132.36,14.53,10.38,Credit
S006412,2024-04-22,P00483,D07272,Central,35,240.45,10.75,10.86,Credit
S006413,2024-10-09,P04210,D03845,East,121,1271.71,13.26,7.08,Cash
S006414,2024-03-21,P00763,D00024,South,418,535.04,1.19,10.69,Cheque
S006415,2024-01-31,P02860,D09380,Central,218,1140.14,9.36,7.24,Cheque
S006416,2024-01-16,P05310,D03209,West,54,376.38,3.51,9.86,Credit
S006417,2024-11-25,P05818,D06376,East,441,4335.03,5.17,14.97,Cash
S006418,2024-04-02,P00975,D09936,Central,481,5036.07,13.64,14.69,Cash
S006419,2024-08-20,P09241,D00838,North,459,986.85,5.81,16.61,Credit
S006420,2024-05-23,P01792,D02443,Central,442,2338.18,10.05,10.55,Online
S006421,2024-08-04,P07625,D06603,Central,429,3324.75,14.53,6.16,Online
S006422,2024-04-02,P02444,D07138,North,260,2636.4,8.88,16.35,Credit
S006423,2024-03-29,P02605,D08636,South,438,4612.14,9.2,12.3,Cheque
S006424,2024-03-09,P09717,D07609,South,397,3529.33,6.74,5.52,Credit
S006425,2024-05-29,P08799,D03824,East,131,1696.45,3.83,8.92,Online
S006426,2024-07-25,P07001,D06048,North,203,850.57,1.18,14.17,Cash
S006427,2024-09-08,P04756,D07399,West,382,2574.68,13.6,10.59,Online
S006428,2024-07-22,P06437,D05524,North,179,1360.4,12.61,13.32,Credit
S006429,2024-12-03,P06826,D09518,East,72,550.08,0.38,9.17,Cash
S006430,2024-03-01,P05043,D01872,North,306,1768.68,4.69,12.72,Cheque
S006431,2024-05-25,P04395,D03921,West,83,573.53,13.07,15.34,Cheque
S006432,2024-05-08,P00612,D05802,North,51,253.47,12.62,12.18,Cheque
S006433,2024-03-27,P06052,D06971,North,224,1765.12,2.16,7.92,Credit
S006434,2024-01-26,P02206,D01459,West,303,1905.87,1.98,16.61,Online
S006435,2024-09-07,P08846,D03162,South,14,96.18,9.98,12.63,Credit
S006436,2024-11-29,P07364,D00337,South,421,4361.56,13.28,5.16,Online
S006437,2024-06-20,P04230,D04708,West,89,285.69,2.5,17.56,Credit
S006438,2024-11-21,P07870,D02573,West,379,3547.44,8.28,6.44,Credit
S006439,2024-03-15,P04890,D03540,Central,61,54.29,4.28,10.15,Cash
S006440,2024-03-27,P03518,D09054,North,140,1549.8,0.89,11.94,Credit
S006441,2024-08-31,P07319,D08887,North,215,1141.65,0.48,12.06,Cheque
S006442,2024-05-22,P01750,D06888,East,90,1038.6,1.73,6.23,Cash
S006443,2024-12-05,P07538,D01059,South,102,362.1,0.09,5.58,Cash
S006444,2024-11-12,P05698,D07770,North,329,3418.31,7.15,17.16,Online
S006445,2024-11-03,P09581,D08014,East,403,3232.06,2.32,5.74,Online
S006446,2024-11-12,P09079,D09105,West,416,5274.88,9.99,17.68,Online
S006447,2024-08-02,P09402,D07626,West,280,1548.4,9.63,14.0,Cheque
S006448,2024-10-07,P03624,D00012,West,282,555.54,13.66,8.09,Credit
S006449,2024-12-12,P07410,D08576,East,496,5753.6,10.48,8.03,Cheque
S006450,2024-09-12,P09879,D08026,North,316,2761.84,3.08,9.21,Credit
S006451,2024-12-22,P04894,D09471,South,4,12.6,2.11,12.93,Credit
S006452,2024-07-01,P05663,D05155,North,253,427.57,2.75,9.7,Online
S006453,2024-07-27,P03657,D06140,North,74,91.76,5.77,12.6,Cash
S006454,2024-12-16,P08507,D09998,Central,98,988.82,13.51,16.64,Cash
S006455,2024-09-26,P09256,D03748,East,105,1118.25,6.34,17.44,Cheque
S006456,2024-03-31,P09763,D06419,South,195,2353.65,12.09,8.96,Online
S006457,2024-12-11,P07068,D00452,Central,382,2971.96,6.01,10.59,Online
S006458,2024-09-15,P09680,D08693,East,12,56.88,14.38,17.42,Credit
S006459,2024-08-21,P04993,D02404,West,155,452.6,4.96,5.85,Online
S006460,2024-04-12,P08285,D09112,Central,459,5186.7,6.09,11.55,Online
S006461,2024-05-03,P01086,D01641,South,244,2737.68,12.9,14.09,Credit
S006462,2024-04-11,P01096,D04157,Central,465,1878.6,2.05,10.22,Cash
S006463,2024-08-27,P07252,D05378,Central,358,927.22,3.77,5.77,Credit
S006464,2024-12-24,P02306,D06595,North,249,2226.06,6.67,9.52,Credit
S006465,2024-09-08,P01548,D07783,North,231,2534.07,6.4,13.01,Cheque
S006466,2024-02-19,P07460,D01334,North,467,3675.29,1.48,8.44,Online
S006467,2024-05-29,P05942,D08695,West,476,5531.12,7.08,10.08,Credit
S006468,2024-03-23,P09364,D01967,South,444,2992.56,8.25,7.32,Credit
S006469,2024-11-21,P00253,D05807,East,190,2133.7,10.53,9.35,Online
S006470,2024-12-07,P01082,D00653,East,114,1129.74,10.07,14.63,Cheque
S006471,2024-11-23,P04311,D00047,West,392,3825.92,5.43,14.12,Credit
S006472,2024-03-07,P00780,D06500,South,446,4874.78,0.03,5.33,Online
S006473,2024-05-18,P04230,D02707,East,79,902.97,3.83,5.74,Online
S006474,2024-01-04,P01155,D04229,Central,331,3041.89,1.03,14.64,Credit
S006475,2024-08-04,P04568,D04816,South,144,519.84,10.03,9.29,Credit
S006476,2024-07-17,P03160,D06059,East,166,1064.06,3.04,16.73,Credit
S006477,2024-08-22,P08726,D04815,East,475,1353.75,7.83,13.04,Credit
S006478,2024-01-23,P03258,D09155,West,13,68.77,0.59,11.96,Cheque
S006479,2024-11-16,P07596,D00665,West,388,845.84,7.09,11.81,Cheque
S006480,2024-07-01,P09805,D01166,East,289,788.97,11.63,16.38,Credit
S006481,2024-04-15,P05847,D01234,East,377,2616.38,1.56,13.09,Cash
S006482,2024-07-20,P02936,D01105,North,297,561.33,12.87,5.1,Online
S006483,2024-01-03,P01755,D08410,East,485,2284.35,2.16,14.45,Cash
S006484,2024-07-30,P04912,D04223,South,439,2449.62,5.23,11.61,Cheque
S006485,2024-08-12,P08088,D09068,Central,397,1889.72,1.0,15.32,Online
S006486,2024-03-27,P04282,D00825,East,434,1922.62,13.24,17.45,Online
S006487,2024-08-24,P00069,D03923,West,135,1645.65,10.18,15.94,Online
S006488,2024-12-17,P05786,D08625,South,124,1602.08,3.87,5.68,Credit
S006489,2024-11-03,P07752,D03156,South,99,295.02,5.67,15.5,Cash
S006490,2024-03-26,P03156,D05807,East,455,2493.4,10.81,8.28,Cash
S006491,2024-01-16,P09078,D08030,East,14,119.42,2.35,14.2,Credit
S006492,2024-02-11,P01728,D06836,Central,258,2314.26,2.74,6.27,Cash
S006493,2024-01-01,P02757,D05527,South,367,3137.85,5.69,16.67,Cash
S006494,2024-04-26,P09269,D06042,East,131,1100.4,7.91,8.57,Credit
S006495,2024-09-20,P00981,D08804,North,65,313.95,4.78,5.98,Cheque
S006496,2024-10-11,P06415,D07730,South,225,1802.25,2.39,6.59,Credit
S006497,2024-03-11,P00329,D05350,West,311,1511.46,1.28,12.93,Cheque
S006498,2024-08-23,P01786,D06683,South,188,2052.96,9.46,9.37,Online
S006499,2024-06-29,P06397,D08131,Central,88,1102.64,6.43,17.83,Cheque
S006500,2024-09-16,P02867,D03989,South,364,2071.16,7.62,5.04,Online
S006501,2024-03-02,P05387,D08773,South,117,408.33,11.83,12.2,Cheque
S006502,2024-08-23,P08028,D03743,East,411,4496.34,14.95,7.6,Cheque
S006503,2024-06-08,P05237,D00610,South,189,892.08,13.96,5.91,Cash
S006504,2024-11-12,P01358,D06844,North,208,2362.88,3.15,7.42,Cheque
S006505,2024-11-27,P00117,D06236,South,347,1939.73,8.17,15.04,Credit
S006506,2024-07-14,P02620,D00276,North,422,721.62,9.14,14.6,Credit
S006507,2024-01-18,P01555,D04668,Central,287,2244.34,12.29,10.87,Cheque
S006508,2024-01-01,P07830,D08451,South,380,1105.8,11.87,17.55,Cash
S006509,2024-09-24,P05457,D02265,West,353,2368.63,11.04,10.62,Online
S006510,2024-05-14,P06813,D07992,West,333,259.74,8.23,16.36,Cash
S006511,2024-04-26,P00563,D02076,North,176,1585.76,8.16,8.47,Online
S006512,2024-01-13,P04651,D04901,South,384,3786.24,13.79,5.72,Cheque
S006513,2024-02-14,P05386,D04593,South,329,3737.44,5.47,5.5,Cheque
S006514,2024-09-06,P06659,D07271,West,108,367.2,6.61,8.34,Online
S006515,2024-04-05,P03525,D03600,Central,265,805.6,14.52,14.54,Online
S006516,2024-01-19,P09889,D07365,Central,199,2417.85,0.67,7.57,Credit
S006517,2024-01-30,P06963,D01017,West,201,1612.02,5.36,15.68,Cash
S006518,2024-05-26,P00985,D01058,East,366,3824.7,8.62,7.56,Cheque
S006519,2024-09-30,P01756,D02016,South,160,500.8,14.6,6.12,Online
S006520,2024-07-30,P04307,D07765,West,376,2568.08,6.01,11.65,Cheque
S006521,2024-03-31,P04590,D09851,West,39,361.53,0.74,7.33,Cheque
S006522,2024-06-01,P06683,D00330,South,418,2984.52,11.67,17.92,Cheque
S006523,2024-09-19,P05964,D07973,West,179,1440.95,5.33,6.17,Cheque
S006524,2024-02-15,P07429,D09107,West,420,3402.0,3.97,5.73,Cash
S006525,2024-03-02,P05071,D02482,North,495,1371.15,10.77,5.13,Online
S006526,2024-02-02,P08919,D09667,West,494,2623.14,3.36,7.67,Credit
S006527,2024-04-02,P05723,D02893,West,429,1694.55,3.21,9.03,Cheque
S006528,2024-04-09,P08645,D07069,North,162,526.5,7.02,7.96,Credit
S006529,2024-09-10,P02987,D01054,East,169,1238.77,12.11,10.38,Online
S006530,2024-10-13,P04177,D00884,South,6,71.28,5.82,12.33,Cash
S006531,2024-05-23,P07345,D03135,North,432,1300.32,8.21,12.39,Online
S006532,2024-11-10,P05380,D07021,East,342,4032.18,13.02,8.36,Online
S006533,2024-09-19,P07826,D04427,North,124,988.28,11.28,10.11,Online
S006534,2024-01-21,P04192,D04540,West,361,3660.54,12.24,16.66,Credit
S006535,2024-03-12,P04706,D09158,South,38,482.22,5.17,9.99,Online
S006536,2024-05-09,P03449,D07424,East,375,3806.25,4.67,17.45,Cheque
S006537,2024-04-18,P06501,D01971,South,147,1275.96,2.68,14.65,Cheque
S006538,2024-01-03,P06203,D06666,Central,313,3004.8,6.44,8.08,Online
S006539,2024-06-24,P02026,D08857,West,123,1079.94,3.88,12.94,Cash
S006540,2024-07-19,P00271,D05153,Central,366,3418.44,13.76,10.79,Credit
S006541,2024-08-28,P02236,D00282,South,105,381.15,8.02,13.64,Online
S006542,2024-11-03,P08799,D09293,East,134,368.5,2.5,8.04,Online
S006543,2024-06-14,P05999,D00687,Central,459,2322.54,7.82,12.43,Online
S006544,2024-01-02,P00413,D09172,West,377,2801.11,9.31,7.89,Cash
S006545,2024-07-06,P00554,D04270,West,320,1747.2,11.08,12.63,Online
S006546,2024-09-25,P02079,D06629,South,455,4331.6,2.68,15.12,Cheque
S006547,2024-06-17,P04277,D07313,East,484,2928.2,9.76,14.92,Credit
S006548,2024-01-20,P01807,D05514,West,223,2499.83,14.87,5.24,Cash
S006549,2024-09-14,P04527,D02723,South,67,189.61,10.18,5.11,Cash
S006550,2024-07-07,P08014,D00939,North,266,1792.84,5.77,16.92,Cash
S006551,2024-02-20,P01977,D06381,East,221,901.68,14.52,13.49,Cash
S006552,2024-05-09,P05991,D02138,North,316,2692.32,2.26,12.78,Online
S006553,2024-01-13,P02090,D04624,South,350,2786.0,11.44,5.12,Cheque
S006554,2024-08-27,P06899,D06397,Central,42,404.04,5.94,12.93,Online
S006555,2024-07-07,P07853,D00654,West,189,2277.45,5.64,11.82,Cheque
S006556,2024-12-17,P08952,D09729,East,474,265.44,8.8,5.15,Online
S006557,2024-08-10,P06901,D04001,North,91,781.69,0.79,7.22,Online
S006558,2024-12-21,P03999,D01253,East,165,1980.0,0.11,15.3,Online
S006559,2024-07-20,P06633,D00716,Central,380,847.4,13.73,13.39,Online
S006560,2024-11-24,P02083,D00541,South,87,444.57,9.2,16.09,Cash
S006561,2024-05-25,P02435,D09192,East,117,711.36,8.61,15.51,Cheque
S006562,2024-08-19,P00837,D09525,South,59,359.31,1.92,9.52,Credit
S006563,2024-11-14,P02748,D00371,South,402,4944.6,13.38,16.3,Online
S006564,2024-08-30,P00934,D06251,West,98,377.3,4.82,5.22,Online
S006565,2024-07-23,P03584,D09684,West,341,3594.14,3.75,17.15,Online
S006566,2024-11-15,P01974,D08449,West,386,2879.56,11.86,10.42,Credit
S006567,2024-07-08,P06811,D02354,North,181,1710.45,3.5,5.46,Cheque
S006568,2024-02-06,P06290,D02929,West,453,1114.38,3.03,12.13,Cheque
S006569,2024-12-23,P02831,D09510,East,19,228.57,2.28,5.35,Cash
S006570,2024-04-22,P00139,D03789,South,475,1111.5,6.1,11.47,Cheque
S006571,2024-05-08,P06040,D04261,Central,14,141.96,12.06,12.74,Cheque
S006572,2024-09-01,P03501,D07606,East,34,311.78,9.65,17.22,Online
S006573,2024-11-30,P08512,D04292,South,350,700.0,13.29,10.54,Credit
S006574,2024-05-05,P04947,D09996,West,154,847.0,4.87,13.78,Online
S006575,2024-09-08,P02175,D08274,South,457,904.86,11.38,5.59,Credit
S006576,2024-06-19,P00827,D07580,South,476,1037.68,6.26,11.52,Credit
S006577,2024-08-04,P08297,D08099,Central,154,425.04,3.15,6.54,Cash
S006578,2024-10-03,P03773,D08840,North,403,5186.61,7.4,16.9,Cheque
S006579,2024-12-01,P09106,D08053,Central,85,547.4,4.58,16.68,Cash
S006580,2024-12-19,P07893,D00838,East,304,808.64,2.9,7.26,Credit
S006581,2024-05-13,P03286,D03024,North,187,461.89,11.81,7.95,Cash
S006582,2024-11-26,P01048,D07189,Central,387,4055.76,9.39,6.71,Cash
S006583,2024-02-19,P03904,D07227,Central,128,364.8,7.52,11.48,Credit
S006584,2024-06-17,P04073,D01272,South,177,2021.34,3.43,6.72,Online
S006585,2024-02-08,P02371,D06554,East,30,177.6,0.95,7.12,Cash
S006586,2024-11-15,P01304,D07915,East,245,2550.45,3.65,5.27,Cash
S006587,2024-10-28,P03775,D05307,West,341,2738.23,12.34,8.78,Cash
S006588,2024-11-22,P02955,D04641,South,85,646.85,3.46,10.7,Cash
S006589,2024-02-18,P09041,D03404,West,421,3102.77,12.79,9.86,Credit
S006590,2024-11-12,P08224,D06079,South,178,1845.86,10.05,5.09,Cheque
S006591,2024-06-15,P05592,D09070,West,33,113.52,7.27,17.43,Cheque
S006592,2024-09-17,P04306,D06489,South,236,429.52,9.34,5.63,Credit
S006593,2024-02-26,P05461,D03875,West,147,558.6,6.7,9.55,Cash
S006594,2024-06-20,P08705,D01451,West,294,2157.96,10.03,5.46,Credit
S006595,2024-12-05,P03446,D05358,Central,430,3719.5,8.15,5.84,Credit
S006596,2024-04-21,P07617,D07465,North,428,4986.2,11.87,12.87,Cheque
S006597,2024-07-09,P01883,D06175,Central,455,4659.2,8.94,16.56,Credit
S006598,2024-12-01,P09777,D01252,East,499,3393.2,11.23,6.0,Cash
S006599,2024-11-10,P00445,D03999,Central,453,1558.32,1.9,11.23,Credit
S006600,2024-06-04,P05526,D03734,Central,261,2004.48,13.96,9.2,Cash
S006601,2024-05-26,P01365,D03186,East,76,495.52,9.65,9.79,Online
S006602,2024-09-30,P07846,D03428,East,128,820.48,3.64,13.28,Credit
S006603,2024-06-30,P02516,D03525,East,28,309.4,14.32,15.04,Credit
S006604,2024-02-27,P00924,D03716,West,224,983.36,5.16,6.94,Credit
S006605,2024-04-10,P01780,D08441,South,250,2807.5,7.51,7.19,Credit
S006606,2024-11-02,P06719,D08851,Central,368,1604.48,8.34,5.71,Cheque
S006607,2024-08-31,P04117,D05356,South,64,105.6,4.4,9.72,Cash
S006608,2024-11-16,P00206,D08235,West,96,262.08,3.11,12.68,Cash
S006609,2024-11-16,P07664,D01107,Central,377,3385.46,8.32,17.67,Online
S006610,2024-01-20,P05294,D00920,East,83,596.77,3.57,9.87,Credit
S006611,2024-04-23,P03313,D06773,South,268,1988.56,10.92,5.13,Online
S006612,2024-12-07,P09178,D01871,West,431,2357.57,0.79,15.73,Cheque
S006613,2024-09-27,P08886,D04064,South,222,459.54,11.05,13.58,Cheque
S006614,2024-03-22,P09153,D09904,East,493,1424.77,6.21,8.28,Cheque
S006615,2024-09-28,P06602,D07773,South,338,1784.64,3.29,15.02,Online
S006616,2024-05-23,P06819,D02770,West,94,385.4,5.62,17.34,Credit
S006617,2024-01-19,P08477,D02265,West,192,351.36,5.91,11.92,Online
S006618,2024-03-05,P07713,D04925,East,287,1647.38,13.15,11.96,Online
S006619,2024-10-23,P07179,D01588,East,211,1692.22,10.65,17.78,Cash
S006620,2024-11-28,P04069,D05533,West,485,5538.7,1.86,15.46,Online
S006621,2024-09-28,P00151,D06867,North,227,1732.01,5.12,5.11,Cash
S006622,2024-09-17,P03353,D00279,East,69,498.87,8.5,12.56,Credit
S006623,2024-12-03,P08272,D06979,North,151,128.35,9.52,10.16,Online
S006624,2024-10-14,P06824,D00592,West,291,2886.72,14.27,6.92,Cash
S006625,2024-04-05,P09297,D00344,Central,159,1019.19,5.89,9.06,Credit
S006626,2024-10-14,P08620,D00338,East,185,510.6,7.32,14.97,Online
S006627,2024-11-30,P02580,D08921,East,155,1993.3,2.7,6.5,Credit
S006628,2024-12-01,P06204,D09748,West,285,3411.45,8.37,16.3,Cheque
S006629,2024-05-11,P09809,D00391,South,433,4074.53,6.77,14.53,Online
S006630,2024-07-08,P09475,D07819,South,197,1509.02,12.67,11.07,Cheque
S006631,2024-11-25,P00506,D00955,South,231,224.07,6.17,17.37,Credit
S006632,2024-08-03,P09601,D00243,West,188,1921.36,5.17,6.77,Online
S006633,2024-03-19,P02176,D05422,North,372,2347.32,3.16,16.43,Online
S006634,2024-10-05,P01171,D07106,Central,417,1809.78,1.44,12.69,Credit
S006635,2024-12-18,P07547,D03683,South,404,3595.6,3.65,13.0,Online
S006636,2024-03-07,P08511,D03953,East,110,337.7,0.77,14.13,Credit
S006637,2024-02-06,P03794,D04578,West,187,2113.1,2.41,12.71,Cash
S006638,2024-07-02,P09485,D03294,West,459,624.24,14.93,5.63,Cash
S006639,2024-08-16,P08626,D06386,West,209,2572.79,12.04,14.88,Cheque
S006640,2024-02-13,P08755,D02484,Central,428,749.0,8.65,8.84,Online
S006641,2024-12-12,P04213,D06624,West,342,4227.12,7.51,10.18,Cash
S006642,2024-06-22,P08234,D07599,Central,443,3685.76,1.84,16.01,Online
S006643,2024-03-11,P01088,D02153,North,152,1752.56,14.69,9.73,Credit
S006644,2024-03-15,P07766,D01235,North,455,3913.0,0.19,13.01,Online
S006645,2024-11-06,P08631,D08512,West,158,224.36,3.8,13.42,Cheque
S006646,2024-08-20,P06007,D05173,East,454,1075.98,4.27,15.17,Cheque
S006647,2024-02-16,P09012,D05925,South,106,1172.36,0.19,5.71,Cheque
S006648,2024-05-26,P04329,D03502,West,273,657.93,8.41,10.69,Cash
S006649,2024-07-19,P00422,D01327,West,376,3963.04,5.8,15.34,Cheque
S006650,2024-10-04,P06888,D01641,South,424,1365.28,0.08,14.87,Online
S006651,2024-07-05,P00066,D09918,Central,490,1102.5,6.07,5.74,Cheque
S006652,2024-01-01,P02054,D07715,East,458,897.68,5.07,5.64,Cheque
S006653,2024-02-18,P09993,D01872,North,235,2288.9,2.95,11.44,Cash
S006654,2024-12-20,P01133,D02150,Central,277,1534.58,8.88,14.75,Cash
S006655,2024-05-25,P09703,D03497,East,327,827.31,6.3,17.82,Credit
S006656,2024-10-19,P09454,D01148,East,68,241.4,14.95,12.71,Online
S006657,2024-07-10,P09339,D06334,South,243,1074.06,1.99,5.46,Cheque
S006658,2024-09-27,P09578,D06837,South,208,1277.12,4.65,15.3,Credit
S006659,2024-08-01,P02081,D08146,West,23,284.74,6.13,12.0,Cash
S006660,2024-01-25,P02725,D09899,West,453,3646.65,8.15,12.88,Online
S006661,2024-02-27,P03032,D01080,East,271,3455.25,12.96,12.39,Cheque
S006662,2024-11-08,P04016,D09374,West,246,2523.96,5.13,11.17,Cash
S006663,2024-11-15,P09932,D02141,East,64,95.36,1.4,10.82,Online
S006664,2024-01-13,P07225,D01513,South,243,1635.39,10.27,9.38,Credit
S006665,2024-04-02,P09870,D06440,West,189,1510.11,9.68,15.39,Cash
S006666,2024-05-02,P08478,D07803,Central,335,358.45,10.84,13.98,Credit
S006667,2024-11-24,P02455,D09552,North,29,156.89,14.22,15.46,Credit
S006668,2024-04-09,P00652,D06310,South,183,1302.96,2.18,7.94,Cheque
S006669,2024-10-25,P06998,D09935,South,367,3464.48,3.72,14.44,Cash
S006670,2024-05-09,P03008,D06238,East,338,1754.22,0.06,15.96,Credit
S006671,2024-12-02,P00115,D08440,North,282,1590.48,6.97,8.73,Online
S006672,2024-06-17,P07544,D09832,West,47,70.97,2.83,13.76,Cheque
S006673,2024-12-23,P05545,D04543,West,306,1979.82,12.44,15.2,Cash
S006674,2024-03-25,P08003,D08893,East,222,492.84,7.22,6.81,Cash
S006675,2024-04-24,P03633,D07323,South,316,606.72,6.43,6.54,Cash
S006676,2024-03-03,P02301,D00130,South,256,709.12,9.82,11.92,Online
S006677,2024-01-07,P09591,D00440,Central,77,656.04,3.79,7.78,Credit
S006678,2024-08-26,P00390,D05864,West,362,3735.84,14.88,7.34,Cheque
S006679,2024-08-07,P00258,D01909,South,184,1646.8,13.73,14.11,Cash
S006680,2024-04-17,P08908,D02598,West,49,227.85,11.07,8.52,Online
S006681,2024-11-02,P04298,D05840,North,25,253.0,0.95,14.38,Cheque
S006682,2024-11-09,P04388,D07404,East,28,117.6,10.91,5.19,Cash
S006683,2024-11-20,P06827,D09826,Central,199,1506.43,5.85,17.61,Online
S006684,2024-07-22,P01919,D02399,West,218,1994.7,3.77,12.79,Online
S006685,2024-06-19,P02395,D06969,Central,217,2749.39,8.09,16.39,Cash
S006686,2024-11-21,P09717,D03577,North,83,786.01,0.29,7.02,Credit
