DistributorID,DistributorName,City,ContactPerson,Type,Phone,Email,LicenseNumber
D04386,Dist4386_Indore,Indore,Mr./Ms. Kumar,Hospital,+91-8043408087,dist4386_indore@pharma.com,LIC933754
D04387,Dist4387_Chennai,Chennai,Mr./Ms. Sharma,Clinic,+91-8041421410,dist4387_chennai@pharma.com,LIC988416
D04388,Dist4388_Hyderabad,Hyderabad,Mr./Ms. Patel,Clinic,+91-7837711596,dist4388_hyderabad@pharma.com,LIC253483
D04389,Dist4389_Bhopal,Bhopal,Mr./Ms. Gupta,Hospital,+91-7025157877,dist4389_bhopal@pharma.com,LIC344626
D04390,Dist4390_Kochi,Kochi,Mr./Ms. Kumar,Retailer,+91-7858068067,dist4390_kochi@pharma.com,LIC742235
D04391,Dist4391_Chandigarh,Chandigarh,Mr./Ms. Iyer,Retailer,+91-7848732007,dist4391_chandigarh@pharma.com,LIC418135
D04392,Dist4392_Lucknow,Lucknow,Mr./Ms. Mehta,Hospital,+91-7037677524,dist4392_lucknow@pharma.com,LIC275151
D04393,Dist4393_Kolkata,Kolkata,Mr./Ms. Sharma,Retailer,+91-9826859095,dist4393_kolkata@pharma.com,LIC771467
D04394,Dist4394_Patna,Patna,Mr./Ms. Mehta,Retailer,+91-9595845562,dist4394_patna@pharma.com,LIC997123
D04395,Dist4395_Kolkata,Kolkata,Mr./Ms. Kumar,Retailer,+91-7475164581,dist4395_kolkata@pharma.com,LIC357680
D04396,Dist4396_Hyderabad,Hyderabad,Mr./Ms. Singh,Wholesaler,+91-8072593446,dist4396_hyderabad@pharma.com,LIC584373
D04397,Dist4397_Chandigarh,Chandigarh,Mr./Ms. Sharma,Wholesaler,+91-8034162683,dist4397_chandigarh@pharma.com,LIC254788
D04398,Dist4398_Chennai,Chennai,Mr./Ms. Reddy,Wholesaler,+91-8029871422,dist4398_chennai@pharma.com,LIC799351
D04399,Dist4399_Ahmedabad,Ahmedabad,Mr./Ms. Kumar,Hospital,+91-7395351961,dist4399_ahmedabad@pharma.com,LIC707590
D04400,Dist4400_Indore,Indore,Mr./Ms. Singh,Clinic,+91-8285553124,dist4400_indore@pharma.com,LIC256344
D04401,Dist4401_Hyderabad,Hyderabad,Mr./Ms. Gupta,Clinic,+91-7246658330,dist4401_hyderabad@pharma.com,LIC885918
D04402,Dist4402_Delhi,Delhi,Mr./Ms. Sharma,Hospital,+91-7806003578,dist4402_delhi@pharma.com,LIC552008
D04403,Dist4403_Bhopal,Bhopal,Mr./Ms. Mehta,Retailer,+91-9097953972,dist4403_bhopal@pharma.com,LIC701898
D04404,Dist4404_Patna,Patna,Mr./Ms. Sharma,Retailer,+91-7810851474,dist4404_patna@pharma.com,LIC268087
D04405,Dist4405_Jaipur,Jaipur,Mr./Ms. Sharma,Wholesaler,+91-7031898745,dist4405_jaipur@pharma.com,LIC764759
D04406,Dist4406_Kolkata,Kolkata,Mr./Ms. Gupta,Clinic,+91-8531361403,dist4406_kolkata@pharma.com,LIC264043
D04407,Dist4407_Delhi,Delhi,Mr./Ms. Iyer,Clinic,+91-8966022358,dist4407_delhi@pharma.com,LIC512773
D04408,Dist4408_Patna,Patna,Mr./Ms. Kumar,Clinic,+91-8381620936,dist4408_patna@pharma.com,LIC242529
D04409,Dist4409_Kolkata,Kolkata,Mr./Ms. Mehta,Wholesaler,+91-7750642785,dist4409_kolkata@pharma.com,LIC647683
D04410,Dist4410_Hyderabad,Hyderabad,Mr./Ms. Iyer,Hospital,+91-8377906034,dist4410_hyderabad@pharma.com,LIC962557
D04411,Dist4411_Chandigarh,Chandigarh,Mr./Ms. Sharma,Retailer,+91-8245920020,dist4411_chandigarh@pharma.com,LIC829696
D04412,Dist4412_Ahmedabad,Ahmedabad,Mr./Ms. Iyer,Wholesaler,+91-8232598401,dist4412_ahmedabad@pharma.com,LIC176774
D04413,Dist4413_Kolkata,Kolkata,Mr./Ms. Mehta,Retailer,+91-8880063601,dist4413_kolkata@pharma.com,LIC495861
D04414,Dist4414_Bangalore,Bangalore,Mr./Ms. Reddy,Wholesaler,+91-8709746971,dist4414_bangalore@pharma.com,LIC628282
D04415,Dist4415_Lucknow,Lucknow,Mr./Ms. Iyer,Clinic,+91-9372908210,dist4415_lucknow@pharma.com,LIC504002
D04416,Dist4416_Delhi,Delhi,Mr./Ms. Mehta,Retailer,+91-7137760621,dist4416_delhi@pharma.com,LIC510183
D04417,Dist4417_Ahmedabad,Ahmedabad,Mr./Ms. Mehta,Clinic,+91-8802292732,dist4417_ahmedabad@pharma.com,LIC828545
D04418,Dist4418_Chandigarh,Chandigarh,Mr./Ms. Iyer,Retailer,+91-9611607680,dist4418_chandigarh@pharma.com,LIC103001
D04419,Dist4419_Lucknow,Lucknow,Mr./Ms. Iyer,Retailer,+91-9250872483,dist4419_lucknow@pharma.com,LIC511921
D04420,Dist4420_Kochi,Kochi,Mr./Ms. Reddy,Retailer,+91-9289087838,dist4420_kochi@pharma.com,LIC884831
D04421,Dist4421_Bhopal,Bhopal,Mr./Ms. Patel,Wholesaler,+91-7175780466,dist4421_bhopal@pharma.com,LIC203032
D04422,Dist4422_Hyderabad,Hyderabad,Mr./Ms. Mehta,Hospital,+91-9693468106,dist4422_hyderabad@pharma.com,LIC115775
D04423,Dist4423_Indore,Indore,Mr./Ms. Reddy,Wholesaler,+91-8134443200,dist4423_indore@pharma.com,LIC809984
D04424,Dist4424_Indore,Indore,Mr./Ms. Gupta,Retailer,+91-8537381791,dist4424_indore@pharma.com,LIC561959
D04425,Dist4425_Bhopal,Bhopal,Mr./Ms. Iyer,Retailer,+91-8210341186,dist4425_bhopal@pharma.com,LIC740203
D04426,Dist4426_Delhi,Delhi,Mr./Ms. Gupta,Retailer,+91-8300786911,dist4426_delhi@pharma.com,LIC876492
D04427,Dist4427_Mumbai,Mumbai,Mr./Ms. Kumar,Hospital,+91-7183433992,dist4427_mumbai@pharma.com,LIC956471
D04428,Dist4428_Patna,Patna,Mr./Ms. Gupta,Clinic,+91-9321591908,dist4428_patna@pharma.com,LIC245908
D04429,Dist4429_Ahmedabad,Ahmedabad,Mr./Ms. Mehta,Clinic,+91-9651299823,dist4429_ahmedabad@pharma.com,LIC705938
D04430,Dist4430_Kochi,Kochi,Mr./Ms. Mehta,Wholesaler,+91-7604440182,dist4430_kochi@pharma.com,LIC202938
D04431,Dist4431_Bhopal,Bhopal,Mr./Ms. Sharma,Retailer,+91-9837201304,dist4431_bhopal@pharma.com,LIC805294
D04432,Dist4432_Lucknow,Lucknow,Mr./Ms. Reddy,Clinic,+91-8664807670,dist4432_lucknow@pharma.com,LIC817419
D04433,Dist4433_Bangalore,Bangalore,Mr./Ms. Mehta,Wholesaler,+91-9669070533,dist4433_bangalore@pharma.com,LIC538861
D04434,Dist4434_Chandigarh,Chandigarh,Mr./Ms. Reddy,Hospital,+91-8777467414,dist4434_chandigarh@pharma.com,LIC360943
D04435,Dist4435_Ahmedabad,Ahmedabad,Mr./Ms. Sharma,Retailer,+91-8102574193,dist4435_ahmedabad@pharma.com,LIC964225
D04436,Dist4436_Pune,Pune,Mr./Ms. Gupta,Clinic,+91-8444488142,dist4436_pune@pharma.com,LIC396158
D04437,Dist4437_Delhi,Delhi,Mr./Ms. Kumar,Retailer,+91-9509130350,dist4437_delhi@pharma.com,LIC550361
D04438,Dist4438_Bangalore,Bangalore,Mr./Ms. Iyer,Retailer,+91-7221533037,dist4438_bangalore@pharma.com,LIC576744
D04439,Dist4439_Mumbai,Mumbai,Mr./Ms. Gupta,Clinic,+91-7187245327,dist4439_mumbai@pharma.com,LIC356636
D04440,Dist4440_Chandigarh,Chandigarh,Mr./Ms. Gupta,Clinic,+91-9715731080,dist4440_chandigarh@pharma.com,LIC368221
D04441,Dist4441_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Retailer,+91-7580095057,dist4441_ahmedabad@pharma.com,LIC628764
D04442,Dist4442_Bangalore,Bangalore,Mr./Ms. Iyer,Clinic,+91-7963851540,dist4442_bangalore@pharma.com,LIC748140
D04443,Dist4443_Bangalore,Bangalore,Mr./Ms. Sharma,Wholesaler,+91-9477301284,dist4443_bangalore@pharma.com,LIC166890
D04444,Dist4444_Mumbai,Mumbai,Mr./Ms. Patel,Clinic,+91-9203972753,dist4444_mumbai@pharma.com,LIC420346
D04445,Dist4445_Jaipur,Jaipur,Mr./Ms. Kumar,Clinic,+91-7981209254,dist4445_jaipur@pharma.com,LIC454078
D04446,Dist4446_Patna,Patna,Mr./Ms. Kumar,Clinic,+91-8542485989,dist4446_patna@pharma.com,LIC225978
D04447,Dist4447_Chandigarh,Chandigarh,Mr./Ms. Sharma,Wholesaler,+91-7600644293,dist4447_chandigarh@pharma.com,LIC229395
D04448,Dist4448_Kochi,Kochi,Mr./Ms. Gupta,Clinic,+91-9699254442,dist4448_kochi@pharma.com,LIC887320
D04449,Dist4449_Indore,Indore,Mr./Ms. Iyer,Clinic,+91-7596786984,dist4449_indore@pharma.com,LIC156492
D04450,Dist4450_Chandigarh,Chandigarh,Mr./Ms. Iyer,Hospital,+91-7220652825,dist4450_chandigarh@pharma.com,LIC893207
D04451,Dist4451_Indore,Indore,Mr./Ms. Singh,Hospital,+91-7482345752,dist4451_indore@pharma.com,LIC214046
D04452,Dist4452_Lucknow,Lucknow,Mr./Ms. Iyer,Hospital,+91-9779092000,dist4452_lucknow@pharma.com,LIC547099
D04453,Dist4453_Lucknow,Lucknow,Mr./Ms. Iyer,Clinic,+91-9594762634,dist4453_lucknow@pharma.com,LIC437117
D04454,Dist4454_Mumbai,Mumbai,Mr./Ms. Singh,Hospital,+91-8252830985,dist4454_mumbai@pharma.com,LIC906017
D04455,Dist4455_Jaipur,Jaipur,Mr./Ms. Kumar,Wholesaler,+91-7321250795,dist4455_jaipur@pharma.com,LIC663672
D04456,Dist4456_Jaipur,Jaipur,Mr./Ms. Singh,Hospital,+91-9392776239,dist4456_jaipur@pharma.com,LIC992699
D04457,Dist4457_Bangalore,Bangalore,Mr./Ms. Singh,Clinic,+91-8970481755,dist4457_bangalore@pharma.com,LIC709630
D04458,Dist4458_Ahmedabad,Ahmedabad,Mr./Ms. Singh,Hospital,+91-9209572969,dist4458_ahmedabad@pharma.com,LIC201962
D04459,Dist4459_Hyderabad,Hyderabad,Mr./Ms. Singh,Wholesaler,+91-9417945701,dist4459_hyderabad@pharma.com,LIC615968
D04460,Dist4460_Indore,Indore,Mr./Ms. Patel,Hospital,+91-9788731597,dist4460_indore@pharma.com,LIC556241
D04461,Dist4461_Ahmedabad,Ahmedabad,Mr./Ms. Kumar,Hospital,+91-8453490440,dist4461_ahmedabad@pharma.com,LIC161373
D04462,Dist4462_Mumbai,Mumbai,Mr./Ms. Sharma,Hospital,+91-7902991370,dist4462_mumbai@pharma.com,LIC141215
D04463,Dist4463_Pune,Pune,Mr./Ms. Sharma,Clinic,+91-7394253192,dist4463_pune@pharma.com,LIC450084
D04464,Dist4464_Patna,Patna,Mr./Ms. Reddy,Clinic,+91-8574059286,dist4464_patna@pharma.com,LIC251816
D04465,Dist4465_Lucknow,Lucknow,Mr./Ms. Mehta,Hospital,+91-8700021284,dist4465_lucknow@pharma.com,LIC781092
D04466,Dist4466_Hyderabad,Hyderabad,Mr./Ms. Mehta,Hospital,+91-8806590613,dist4466_hyderabad@pharma.com,LIC661764
D04467,Dist4467_Lucknow,Lucknow,Mr./Ms. Singh,Wholesaler,+91-7783892414,dist4467_lucknow@pharma.com,LIC116967
D04468,Dist4468_Kolkata,Kolkata,Mr./Ms. Gupta,Wholesaler,+91-9182996956,dist4468_kolkata@pharma.com,LIC774196
D04469,Dist4469_Bhopal,Bhopal,Mr./Ms. Mehta,Wholesaler,+91-8267588585,dist4469_bhopal@pharma.com,LIC914607
D04470,Dist4470_Chennai,Chennai,Mr./Ms. Sharma,Retailer,+91-9884524295,dist4470_chennai@pharma.com,LIC963159
D04471,Dist4471_Lucknow,Lucknow,Mr./Ms. Reddy,Hospital,+91-8038766884,dist4471_lucknow@pharma.com,LIC972525
D04472,Dist4472_Indore,Indore,Mr./Ms. Reddy,Wholesaler,+91-8042710286,dist4472_indore@pharma.com,LIC597332
D04473,Dist4473_Mumbai,Mumbai,Mr./Ms. Kumar,Retailer,+91-9245871643,dist4473_mumbai@pharma.com,LIC638144
D04474,Dist4474_Jaipur,Jaipur,Mr./Ms. Singh,Retailer,+91-7793031479,dist4474_jaipur@pharma.com,LIC546896
D04475,Dist4475_Delhi,Delhi,Mr./Ms. Iyer,Hospital,+91-7221590953,dist4475_delhi@pharma.com,LIC485667
D04476,Dist4476_Jaipur,Jaipur,Mr./Ms. Sharma,Hospital,+91-7823911482,dist4476_jaipur@pharma.com,LIC753434
D04477,Dist4477_Jaipur,Jaipur,Mr./Ms. Gupta,Retailer,+91-7869807956,dist4477_jaipur@pharma.com,LIC992197
D04478,Dist4478_Lucknow,Lucknow,Mr./Ms. Patel,Clinic,+91-8319908162,dist4478_lucknow@pharma.com,LIC821168
D04479,Dist4479_Mumbai,Mumbai,Mr./Ms. Sharma,Retailer,+91-7144830234,dist4479_mumbai@pharma.com,LIC917159
D04480,Dist4480_Kolkata,Kolkata,Mr./Ms. Iyer,Hospital,+91-8272399312,dist4480_kolkata@pharma.com,LIC372831
D04481,Dist4481_Patna,Patna,Mr./Ms. Sharma,Clinic,+91-8848722956,dist4481_patna@pharma.com,LIC216955
D04482,Dist4482_Chennai,Chennai,Mr./Ms. Sharma,Retailer,+91-7108005296,dist4482_chennai@pharma.com,LIC500356
D04483,Dist4483_Jaipur,Jaipur,Mr./Ms. Iyer,Retailer,+91-8368297920,dist4483_jaipur@pharma.com,LIC547337
D04484,Dist4484_Lucknow,Lucknow,Mr./Ms. Mehta,Hospital,+91-9317619501,dist4484_lucknow@pharma.com,LIC621874
D04485,Dist4485_Hyderabad,Hyderabad,Mr./Ms. Iyer,Hospital,+91-7465267994,dist4485_hyderabad@pharma.com,LIC542024
D04486,Dist4486_Delhi,Delhi,Mr./Ms. Singh,Wholesaler,+91-9892225415,dist4486_delhi@pharma.com,LIC107284
D04487,Dist4487_Kochi,Kochi,Mr./Ms. Mehta,Hospital,+91-8123784102,dist4487_kochi@pharma.com,LIC440037
D04488,Dist4488_Kochi,Kochi,Mr./Ms. Sharma,Hospital,+91-7822420252,dist4488_kochi@pharma.com,LIC730425
D04489,Dist4489_Bangalore,Bangalore,Mr./Ms. Patel,Wholesaler,+91-8071941168,dist4489_bangalore@pharma.com,LIC429030
D04490,Dist4490_Kolkata,Kolkata,Mr./Ms. Gupta,Hospital,+91-9415000295,dist4490_kolkata@pharma.com,LIC905774
D04491,Dist4491_Mumbai,Mumbai,Mr./Ms. Sharma,Retailer,+91-7835118626,dist4491_mumbai@pharma.com,LIC362109
D04492,Dist4492_Patna,Patna,Mr./Ms. Gupta,Wholesaler,+91-7730502194,dist4492_patna@pharma.com,LIC588692
D04493,Dist4493_Bhopal,Bhopal,Mr./Ms. Sharma,Hospital,+91-9521256353,dist4493_bhopal@pharma.com,LIC505517
D04494,Dist4494_Pune,Pune,Mr./Ms. Singh,Wholesaler,+91-9986886407,dist4494_pune@pharma.com,LIC146448
D04495,Dist4495_Pune,Pune,Mr./Ms. Iyer,Wholesaler,+91-8150394098,dist4495_pune@pharma.com,LIC802005
D04496,Dist4496_Ahmedabad,Ahmedabad,Mr./Ms. Singh,Retailer,+91-9715738768,dist4496_ahmedabad@pharma.com,LIC360046
D04497,Dist4497_Kochi,Kochi,Mr./Ms. Sharma,Wholesaler,+91-8442984622,dist4497_kochi@pharma.com,LIC820082
D04498,Dist4498_Indore,Indore,Mr./Ms. Mehta,Wholesaler,+91-7551780542,dist4498_indore@pharma.com,LIC786946
D04499,Dist4499_Ahmedabad,Ahmedabad,Mr./Ms. Reddy,Clinic,+91-9489140616,dist4499_ahmedabad@pharma.com,LIC531068
D04500,Dist4500_Patna,Patna,Mr./Ms. Kumar,Hospital,+91-7164458172,dist4500_patna@pharma.com,LIC234908
D04501,Dist4501_Jaipur,Jaipur,Mr./Ms. Patel,Clinic,+91-8606334164,dist4501_jaipur@pharma.com,LIC898380
D04502,Dist4502_Kochi,Kochi,Mr./Ms. Mehta,Retailer,+91-9516781224,dist4502_kochi@pharma.com,LIC334496
D04503,Dist4503_Jaipur,Jaipur,Mr./Ms. Sharma,Hospital,+91-7790299562,dist4503_jaipur@pharma.com,LIC523263
D04504,Dist4504_Indore,Indore,Mr./Ms. Reddy,Hospital,+91-8523369729,dist4504_indore@pharma.com,LIC998864
D04505,Dist4505_Lucknow,Lucknow,Mr./Ms. Reddy,Retailer,+91-8050189616,dist4505_lucknow@pharma.com,LIC860051
D04506,Dist4506_Kolkata,Kolkata,Mr./Ms. Patel,Clinic,+91-7849587287,dist4506_kolkata@pharma.com,LIC511927
D04507,Dist4507_Chennai,Chennai,Mr./Ms. Singh,Wholesaler,+91-8637687087,dist4507_chennai@pharma.com,LIC470967
D04508,Dist4508_Lucknow,Lucknow,Mr./Ms. Sharma,Wholesaler,+91-9990981981,dist4508_lucknow@pharma.com,LIC903848
D04509,Dist4509_Kolkata,Kolkata,Mr./Ms. Reddy,Wholesaler,+91-8725073568,dist4509_kolkata@pharma.com,LIC434266
D04510,Dist4510_Mumbai,Mumbai,Mr./Ms. Reddy,Wholesaler,+91-8172607675,dist4510_mumbai@pharma.com,LIC242474
D04511,Dist4511_Lucknow,Lucknow,Mr./Ms. Reddy,Wholesaler,+91-8706304959,dist4511_lucknow@pharma.com,LIC317780
D04512,Dist4512_Jaipur,Jaipur,Mr./Ms. Reddy,Wholesaler,+91-9750665922,dist4512_jaipur@pharma.com,LIC956988
D04513,Dist4513_Pune,Pune,Mr./Ms. Singh,Hospital,+91-8045758948,dist4513_pune@pharma.com,LIC590595
D04514,Dist4514_Bhopal,Bhopal,Mr./Ms. Patel,Hospital,+91-7846550384,dist4514_bhopal@pharma.com,LIC471309
D04515,Dist4515_Indore,Indore,Mr./Ms. Sharma,Clinic,+91-7092236441,dist4515_indore@pharma.com,LIC242692
D04516,Dist4516_Chennai,Chennai,Mr./Ms. Iyer,Retailer,+91-7715569903,dist4516_chennai@pharma.com,LIC295213
D04517,Dist4517_Mumbai,Mumbai,Mr./Ms. Patel,Clinic,+91-8556717285,dist4517_mumbai@pharma.com,LIC787581
D04518,Dist4518_Pune,Pune,Mr./Ms. Reddy,Wholesaler,+91-7640555491,dist4518_pune@pharma.com,LIC333484
D04519,Dist4519_Chandigarh,Chandigarh,Mr./Ms. Reddy,Clinic,+91-9668960497,dist4519_chandigarh@pharma.com,LIC596976
D04520,Dist4520_Kochi,Kochi,Mr./Ms. Kumar,Hospital,+91-7326524844,dist4520_kochi@pharma.com,LIC398088
D04521,Dist4521_Mumbai,Mumbai,Mr./Ms. Gupta,Retailer,+91-7408941643,dist4521_mumbai@pharma.com,LIC971152
D04522,Dist4522_Indore,Indore,Mr./Ms. Gupta,Retailer,+91-7550015841,dist4522_indore@pharma.com,LIC300902
D04523,Dist4523_Bhopal,Bhopal,Mr./Ms. Patel,Retailer,+91-8812393578,dist4523_bhopal@pharma.com,LIC175676
D04524,Dist4524_Mumbai,Mumbai,Mr./Ms. Reddy,Wholesaler,+91-8641064136,dist4524_mumbai@pharma.com,LIC747302
D04525,Dist4525_Delhi,Delhi,Mr./Ms. Kumar,Retailer,+91-7949077364,dist4525_delhi@pharma.com,LIC287184
D04526,Dist4526_Ahmedabad,Ahmedabad,Mr./Ms. Mehta,Retailer,+91-9625787984,dist4526_ahmedabad@pharma.com,LIC238464
D04527,Dist4527_Kochi,Kochi,Mr./Ms. Gupta,Wholesaler,+91-8182592721,dist4527_kochi@pharma.com,LIC672770
D04528,Dist4528_Jaipur,Jaipur,Mr./Ms. Iyer,Hospital,+91-8987156481,dist4528_jaipur@pharma.com,LIC461165
D04529,Dist4529_Bhopal,Bhopal,Mr./Ms. Iyer,Retailer,+91-8454998343,dist4529_bhopal@pharma.com,LIC972420
D04530,Dist4530_Lucknow,Lucknow,Mr./Ms. Reddy,Wholesaler,+91-8963022784,dist4530_lucknow@pharma.com,LIC853052
D04531,Dist4531_Pune,Pune,Mr./Ms. Kumar,Wholesaler,+91-7850787689,dist4531_pune@pharma.com,LIC941763
D04532,Dist4532_Lucknow,Lucknow,Mr./Ms. Gupta,Retailer,+91-9782882376,dist4532_lucknow@pharma.com,LIC799092
D04533,Dist4533_Pune,Pune,Mr./Ms. Iyer,Clinic,+91-7510385871,dist4533_pune@pharma.com,LIC598949
D04534,Dist4534_Pune,Pune,Mr./Ms. Iyer,Retailer,+91-7237278035,dist4534_pune@pharma.com,LIC598260
D04535,Dist4535_Jaipur,Jaipur,Mr./Ms. Kumar,Hospital,+91-9861562338,dist4535_jaipur@pharma.com,LIC201370
D04536,Dist4536_Patna,Patna,Mr./Ms. Mehta,Hospital,+91-7123835640,dist4536_patna@pharma.com,LIC108010
D04537,Dist4537_Ahmedabad,Ahmedabad,Mr./Ms. Kumar,Retailer,+91-9066360017,dist4537_ahmedabad@pharma.com,LIC685653
D04538,Dist4538_Lucknow,Lucknow,Mr./Ms. Patel,Clinic,+91-8056557551,dist4538_lucknow@pharma.com,LIC944912
D04539,Dist4539_Pune,Pune,Mr./Ms. Reddy,Wholesaler,+91-8704176601,dist4539_pune@pharma.com,LIC940885
D04540,Dist4540_Delhi,Delhi,Mr./Ms. Kumar,Hospital,+91-7166430567,dist4540_delhi@pharma.com,LIC622534
D04541,Dist4541_Ahmedabad,Ahmedabad,Mr./Ms. Patel,Hospital,+91-7910066945,dist4541_ahmedabad@pharma.com,LIC817467
D04542,Dist4542_Mumbai,Mumbai,Mr./Ms. Kumar,Hospital,+91-9164551732,dist4542_mumbai@pharma.com,LIC696276
D04543,Dist4543_Chandigarh,Chandigarh,Mr./Ms. Kumar,Clinic,+91-9567350836,dist4543_chandigarh@pharma.com,LIC994151
D04544,Dist4544_Kolkata,Kolkata,Mr./Ms. Gupta,Clinic,+91-9384681958,dist4544_kolkata@pharma.com,LIC166426
D04545,Dist4545_Patna,Patna,Mr./Ms. Mehta,Clinic,+91-8154025853,dist4545_patna@pharma.com,LIC661479
D04546,Dist4546_Lucknow,Lucknow,Mr./Ms. Patel,Hospital,+91-8005869949,dist4546_lucknow@pharma.com,LIC948206
D04547,Dist4547_Kolkata,Kolkata,Mr./Ms. Kumar,Clinic,+91-8502328962,dist4547_kolkata@pharma.com,LIC776563
D04548,Dist4548_Chennai,Chennai,Mr./Ms. Gupta,Hospital,+91-8282362205,dist4548_chennai@pharma.com,LIC830035
D04549,Dist4549_Bhopal,Bhopal,Mr./Ms. Kumar,Wholesaler,+91-9345156518,dist4549_bhopal@pharma.com,LIC405387
D04550,Dist4550_Delhi,Delhi,Mr./Ms. Sharma,Clinic,+91-9600811288,dist4550_delhi@pharma.com,LIC292674
D04551,Dist4551_Pune,Pune,Mr./Ms. Kumar,Retailer,+91-7302759426,dist4551_pune@pharma.com,LIC989152
D04552,Dist4552_Kochi,Kochi,Mr./Ms. Sharma,Wholesaler,+91-7066668992,dist4552_kochi@pharma.com,LIC836162
D04553,Dist4553_Kolkata,Kolkata,Mr./Ms. Patel,Wholesaler,+91-9041509143,dist4553_kolkata@pharma.com,LIC813822
D04554,Dist4554_Bangalore,Bangalore,Mr./Ms. Sharma,Retailer,+91-8926114230,dist4554_bangalore@pharma.com,LIC636212
D04555,Dist4555_Chennai,Chennai,Mr./Ms. Iyer,Hospital,+91-9662404551,dist4555_chennai@pharma.com,LIC485844
D04556,Dist4556_Indore,Indore,Mr./Ms. Kumar,Retailer,+91-9115357420,dist4556_indore@pharma.com,LIC750503
D04557,Dist4557_Ahmedabad,Ahmedabad,Mr./Ms. Singh,Clinic,+91-7777907885,dist4557_ahmedabad@pharma.com,LIC829490
D04558,Dist4558_Indore,Indore,Mr./Ms. Patel,Clinic,+91-7019710778,dist4558_indore@pharma.com,LIC630438
D04559,Dist4559_Jaipur,Jaipur,Mr./Ms. Patel,Retailer,+91-8490261032,dist4559_jaipur@pharma.com,LIC142338
D04560,Dist4560_Chandigarh,Chandigarh,Mr./Ms. Singh,Hospital,+91-7453511290,dist4560_chandigarh@pharma.com,LIC881007
D04561,Dist4561_Hyderabad,Hyderabad,Mr./Ms. Iyer,Hospital,+91-9661936503,dist4561_hyderabad@pharma.com,LIC631141
D04562,Dist4562_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-9752350822,dist4562_hyderabad@pharma.com,LIC943570
D04563,Dist4563_Indore,Indore,Mr./Ms. Singh,Clinic,+91-7279794650,dist4563_indore@pharma.com,LIC398101
D04564,Dist4564_Kochi,Kochi,Mr./Ms. Singh,Hospital,+91-8316729453,dist4564_kochi@pharma.com,LIC713248
D04565,Dist4565_Chennai,Chennai,Mr./Ms. Gupta,Clinic,+91-9915119336,dist4565_chennai@pharma.com,LIC279425
D04566,Dist4566_Lucknow,Lucknow,Mr./Ms. Reddy,Wholesaler,+91-7710958410,dist4566_lucknow@pharma.com,LIC137612
D04567,Dist4567_Chennai,Chennai,Mr./Ms. Reddy,Retailer,+91-8826777798,dist4567_chennai@pharma.com,LIC737599
D04568,Dist4568_Pune,Pune,Mr./Ms. Patel,Wholesaler,+91-8205404108,dist4568_pune@pharma.com,LIC706810
D04569,Dist4569_Chandigarh,Chandigarh,Mr./Ms. Mehta,Retailer,+91-9161711543,dist4569_chandigarh@pharma.com,LIC651743
D04570,Dist4570_Kolkata,Kolkata,Mr./Ms. Kumar,Clinic,+91-7695447905,dist4570_kolkata@pharma.com,LIC298012
D04571,Dist4571_Chennai,Chennai,Mr./Ms. Iyer,Clinic,+91-9523648538,dist4571_chennai@pharma.com,LIC329112
D04572,Dist4572_Indore,Indore,Mr./Ms. Patel,Clinic,+91-9691765974,dist4572_indore@pharma.com,LIC114372
D04573,Dist4573_Indore,Indore,Mr./Ms. Iyer,Retailer,+91-7513903421,dist4573_indore@pharma.com,LIC444463
D04574,Dist4574_Bhopal,Bhopal,Mr./Ms. Iyer,Clinic,+91-7325168399,dist4574_bhopal@pharma.com,LIC112961
D04575,Dist4575_Chennai,Chennai,Mr./Ms. Kumar,Hospital,+91-9246326312,dist4575_chennai@pharma.com,LIC728314
D04576,Dist4576_Lucknow,Lucknow,Mr./Ms. Singh,Wholesaler,+91-7471540482,dist4576_lucknow@pharma.com,LIC965286
D04577,Dist4577_Pune,Pune,Mr./Ms. Gupta,Retailer,+91-8580728508,dist4577_pune@pharma.com,LIC460997
D04578,Dist4578_Indore,Indore,Mr./Ms. Reddy,Wholesaler,+91-9246339941,dist4578_indore@pharma.com,LIC965189
D04579,Dist4579_Bangalore,Bangalore,Mr./Ms. Reddy,Hospital,+91-8819087602,dist4579_bangalore@pharma.com,LIC202523
D04580,Dist4580_Chennai,Chennai,Mr./Ms. Mehta,Retailer,+91-7231846724,dist4580_chennai@pharma.com,LIC600622
D04581,Dist4581_Pune,Pune,Mr./Ms. Gupta,Wholesaler,+91-9314638446,dist4581_pune@pharma.com,LIC980430
D04582,Dist4582_Kolkata,Kolkata,Mr./Ms. Kumar,Retailer,+91-9259284500,dist4582_kolkata@pharma.com,LIC684732
D04583,Dist4583_Kolkata,Kolkata,Mr./Ms. Mehta,Retailer,+91-8077606039,dist4583_kolkata@pharma.com,LIC271333
D04584,Dist4584_Patna,Patna,Mr./Ms. Reddy,Wholesaler,+91-9773848493,dist4584_patna@pharma.com,LIC385333
D04585,Dist4585_Kochi,Kochi,Mr./Ms. Patel,Hospital,+91-9046028208,dist4585_kochi@pharma.com,LIC243143
D04586,Dist4586_Chandigarh,Chandigarh,Mr./Ms. Kumar,Hospital,+91-8674811422,dist4586_chandigarh@pharma.com,LIC644305
